image_name,x_min,y_min,x_max,y_max
670480_10W_4N.png,191.69788044963897,143.2579713204122,326.69788044963894,261.2579713204122
670480_-12W_-4N.png,59.50993915286634,96.13201599073184,194.50993915286637,214.13201599073184
677339_13W_12N.png,208.69080525937585,189.56998755165893,343.69080525937585,306.5699875516589
677339_0W_7N.png,137.3434027845935,160.22025553276913,272.3434027845935,277.2202555327692
677339_-11W_11N.png,68.09719073255441,184.03694411068085,203.0971907325544,301.03694411068085
677339_-12W_0N.png,60.97679699049462,119.68007881118302,195.97679699049465,236.68007881118305
687551_12W_-3N.png,217.5605154782814,118.08708014750908,321.5605154782814,202.08708014750908
687551_-7W_11N.png,106.46580879541102,199.5533131410066,210.46580879541105,283.5533131410066
687551_-1W_0N.png,138.3290398140016,138.7510177964121,242.3290398140016,222.7510177964121
687551_-11W_13N.png,83.29725450513317,209.28067150619975,187.2972545051332,293.2806715061998
690455_0W_0N.png,135.1163406676371,129.460392451743,261.1163406676371,236.460392451743
690455_4W_3N.png,163.19354740182644,142.73083685231416,289.19354740182644,249.73083685231416
690455_6W_4N.png,173.66902727076285,150.60707866061105,299.66902727076285,257.607078660611
690455_-11W_-5N.png,69.7543057642082,93.45230060135592,195.7543057642082,200.45230060135592
706912_4W_14N.png,160.4278953539616,206.3474561525765,283.4278953539616,309.34745615257657
706912_-4W_12N.png,110.72531265430337,194.4170133141347,233.72531265430337,297.4170133141347
706912_-10W_6N.png,81.8503798369731,165.25463117055995,204.8503798369731,268.25463117055995
706912_-13W_-14N.png,60.83398900259553,47.908168110433394,183.83398900259556,150.9081681104334
710711_4W_-9N.png,197.48079012566976,111.4312502780306,249.48079012566976,142.4312502780306
710711_-11W_14N.png,110.09103244910456,246.5350394042187,162.09103244910457,277.5350394042187
710711_0W_-2N.png,168.10286882307966,146.81772120220583,220.1028688230797,177.81772120220583
710711_-12W_8N.png,105.28714228850014,213.01668245709084,157.28714228850015,244.01668245709084
732153_-13W_7N.png,68.3898762806402,174.34655675522262,176.38987628064018,261.34655675522265
732153_1W_-10N.png,155.31314310743304,78.03614933520768,263.31314310743306,165.03614933520768
732153_13W_0N.png,218.0833571425661,129.78877698552373,326.08335714256606,216.78877698552373
732153_-14W_-1N.png,61.38499059193517,125.42652397175004,169.38499059193515,212.42652397175004
747921_3W_4N.png,153.8923452621802,151.51999600265205,279.89234526218024,255.51999600265205
747921_8W_10N.png,183.57020337888625,186.2479889881791,309.5702033788862,290.2479889881791
747921_4W_0N.png,161.68261356857923,129.92251020433585,287.6826135685792,233.92251020433585
747921_0W_-9N.png,136.33760519644648,70.48818145450909,262.3376051964465,174.4881814545091
754584_1W_5N.png,142.38229104773933,151.6730321570456,274.38229104773933,262.6730321570456
754584_-14W_9N.png,52.103819829627895,176.37301927656273,184.1038198296279,287.3730192765628
754584_-4W_10N.png,106.31941944564768,183.6802310188853,238.31941944564767,294.6802310188853
754584_-6W_-6N.png,98.98358348603595,87.84438412506272,230.983583486036,198.84438412506276
777065_-1W_-3N.png,127.10611852369355,107.76292474292909,254.1061185236936,213.76292474292907
777065_-11W_-12N.png,71.55259800131478,55.22126182908835,198.5525980013148,161.22126182908835
777065_2W_10N.png,150.76122121398777,181.93970196921956,277.76122121398777,287.9397019692195
777065_8W_4N.png,185.97504728947055,149.677362976298,312.9750472894706,255.677362976298
794254_-3W_-3N.png,130.59231826331973,119.3236307067842,232.59231826331973,200.3236307067842
794254_12W_-6N.png,219.1785943395122,100.2603686590681,321.1785943395122,181.2603686590681
794254_5W_-11N.png,180.0028704277587,71.12945723011487,282.0028704277587,152.12945723011487
794254_9W_4N.png,199.4565937022564,165.00868829841593,301.45659370225644,246.00868829841596
827728_13W_-14N.png,223.9790230211525,59.24456690755915,321.9790230211525,138.24456690755915
827728_3W_-8N.png,167.1919325090976,93.28334056367471,265.1919325090976,172.28334056367473
827728_0W_14N.png,147.79840639765308,221.308062162816,245.79840639765308,300.308062162816
827728_1W_-8N.png,160.65246082242228,88.85365189768405,258.6524608224223,167.85365189768405
836830_10W_-1N.png,200.4831827597307,119.15568244369868,314.4831827597307,215.15568244369868
836830_-3W_-7N.png,119.93050297965178,88.00959311365591,233.93050297965175,184.0095931136559
836830_5W_6N.png,173.8106153330067,166.83715964194184,287.8106153330067,262.83715964194187
836830_-3W_5N.png,124.97804549901302,158.39781279501477,238.97804549901304,254.3978127950148
844380_2W_-13N.png,147.4525268898446,43.91035168963546,283.4525268898446,161.91035168963546
844380_-10W_11N.png,70.12112600631372,184.4765738811581,206.1211260063137,302.47657388115806
844380_-10W_-11N.png,69.58012305056022,53.285596928727486,205.58012305056025,171.2855969287275
844380_13W_1N.png,207.3224472497373,128.06653568876743,343.3224472497373,246.06653568876743
848775_-14W_11N.png,82.34556987570528,213.2689032404653,158.34556987570528,270.2689032404653
848775_6W_5N.png,198.5940733774031,180.4015619896235,274.5940733774031,237.4015619896235
848775_10W_-11N.png,217.4456353301263,86.0191443444351,293.44563533012627,143.01914434443512
848775_5W_6N.png,193.29317457385656,186.80684818412504,269.29317457385656,243.80684818412504
867705_1W_14N.png,143.1215344374936,201.91312999371124,274.1215344374936,318.9131299937112
867705_-5W_0N.png,101.52884511339856,118.69326717399636,232.52884511339855,235.6932671739964
867705_-1W_2N.png,125.16369491059048,135.46427292945802,256.1636949105905,252.464272929458
867705_12W_-8N.png,206.08624513976463,72.01072011774266,337.0862451397646,189.01072011774264
873866_14W_0N.png,219.3224215098673,117.25639263783752,345.3224215098673,229.25639263783756
873866_0W_10N.png,136.72049090589414,182.44525445376536,262.72049090589417,294.44525445376536
873866_-5W_10N.png,105.37446908770065,179.293017093723,231.37446908770065,291.293017093723
873866_2W_-1N.png,148.14492701541008,113.68025128228196,274.1449270154101,225.680251282282
890401_8W_13N.png,189.3928275593068,196.3640186207637,310.3928275593068,306.36401862076366
890401_-9W_-9N.png,87.12387966540248,71.97493115423558,208.12387966540248,181.9749311542356
890401_-4W_10N.png,111.67751097284297,184.5720801830356,232.67751097284292,294.5720801830356
890401_3W_0N.png,160.70147666161176,120.1065811121107,281.70147666161176,230.10658111211072
899666_-6W_-1N.png,129.26064369052995,139.92608119122778,202.26064369052995,199.92608119122775
899666_-9W_-14N.png,108.11257831715622,66.61440444253503,181.11257831715625,126.61440444253503
899666_11W_14N.png,229.04580061567447,231.7818695792265,302.0458006156745,291.7818695792265
899666_8W_13N.png,212.5817004445389,225.75117752244432,285.5817004445389,285.7511775224443
901639_8W_13N.png,185.6582638359052,192.31273251894945,311.6582638359052,310.3127325189495
901639_-14W_-5N.png,52.5748452240197,86.60349707664112,178.5748452240197,204.60349707664116
901639_7W_-12N.png,176.64217776121788,49.94593628294987,302.6421777612179,167.94593628294987
901639_1W_-1N.png,144.02946630779184,113.24068635025102,270.02946630779184,231.24068635025105
926608_-12W_2N.png,68.13098034888574,128.47028601980176,191.1309803488857,250.47028601980176
926608_1W_-5N.png,145.9682021026299,84.96455011858498,268.9682021026299,206.96455011858495
926608_9W_2N.png,193.92676679321568,129.66961641756222,316.9267667932157,251.66961641756225
926608_-12W_12N.png,69.97111890442673,187.12005578322905,192.97111890442676,309.120055783229
929067_-6W_-1N.png,107.43212738783942,117.7488058353414,215.43212738783944,222.7488058353414
929067_-14W_11N.png,61.14196282249444,192.33450380710192,169.14196282249443,297.3345038071019
929067_-9W_2N.png,90.19438873751376,140.67724203925803,198.19438873751372,245.67724203925803
929067_-3W_10N.png,126.6466081059337,184.75476370812515,234.6466081059337,289.75476370812515
929076_3W_-1N.png,160.40705417682273,117.33602371689032,272.4070541768227,226.3360237168903
929076_-14W_3N.png,64.09275439195767,143.2801143627324,176.09275439195767,252.2801143627324
929076_4W_-1N.png,169.6631934866435,116.57878151106677,281.6631934866435,225.57878151106675
929076_-3W_13N.png,124.89463676098192,201.74061639894225,236.89463676098197,310.7406163989423
932328_-2W_-3N.png,126.38495889960578,98.08627725497831,248.38495889960575,221.0862772549783
932328_1W_8N.png,146.42429959745758,166.5846572055096,268.4242995974576,289.58465720550964
932328_10W_12N.png,197.14268410057645,186.6686574579593,319.14268410057645,309.66865745795934
932328_4W_-12N.png,163.07800883787172,45.79765515689887,285.0780088378717,168.79765515689888
933396_-7W_-13N.png,105.83789038249444,57.22814411561026,203.83789038249444,152.22814411561026
933396_-12W_-10N.png,79.62808968639663,74.78640058534013,177.62808968639663,169.78640058534012
933396_-14W_14N.png,69.31117828385094,211.6009856859453,167.31117828385095,306.6009856859453
933396_-12W_-12N.png,82.45507129644332,58.75323320701115,180.4550712964433,153.75323320701114
933429_6W_-12N.png,199.09275496949613,70.61735748635674,278.0927549694961,143.61735748635675
933429_0W_-3N.png,158.50564442282877,122.32054979861364,237.5056444228288,195.32054979861363
933429_-13W_8N.png,86.38573576153902,188.8165157162165,165.38573576153902,261.8165157162165
933429_3W_4N.png,181.61429490988235,167.2103613132069,260.61429490988235,240.2103613132069
977224_-8W_-14N.png,86.7906512782769,20.33473681327088,212.7906512782769,171.3347368132709
977224_-4W_6N.png,111.15922647844305,141.41106687420591,237.15922647844303,292.4110668742059
977224_-11W_-1N.png,72.61724253439937,92.37843412596249,198.61724253439937,243.37843412596249
977224_-6W_6N.png,102.10143552401652,138.27690297837796,228.1014355240165,289.276902978378
994105_-10W_-3N.png,79.51067475838602,74.8887863761678,202.510674758386,238.8887863761678
994105_14W_4N.png,217.24568435496195,122.83857606915944,340.24568435496195,286.83857606915944
994105_-13W_1N.png,62.70844128693376,102.83342314804376,185.70844128693372,266.8334231480438
994105_-8W_-6N.png,90.89485572557508,58.43206451750994,213.8948557255751,222.43206451751
998828_0W_12N.png,139.3438049020295,157.201454400494,269.3438049020295,339.201454400494
998828_13W_0N.png,207.5076755131637,84.31001654223661,337.5076755131637,266.3100165422366
998828_-1W_-12N.png,125.15388073440973,16.02777808884221,255.1538807344097,198.0277780888422
998828_-4W_5N.png,110.9452797219747,116.62575018347934,240.9452797219747,298.62575018347934
2076953_0W_8N.png,147.9920135033355,149.1384010642642,241.9920135033355,305.1384010642642
2076953_9W_7N.png,202.67339343732672,143.43143210388908,296.6733934373267,299.43143210388905
2076953_0W_-4N.png,148.00446153788468,76.44873010082954,242.00446153788468,232.44873010082955
2076953_-14W_-1N.png,70.08040095709266,91.56019998128004,164.08040095709265,247.56019998128005
2276072_-13W_7N.png,73.22506701337042,149.3789075400137,169.22506701337042,290.3789075400137
2276072_2W_-14N.png,165.8423146489377,26.6881038183475,261.8423146489377,167.68810381834749
2276072_-4W_5N.png,123.5835140577949,137.3466291306932,219.5835140577949,278.3466291306932
2276072_-4W_10N.png,123.52156339496752,166.27205109007696,219.52156339496756,307.27205109007696
2284600_2W_-12N.png,147.45684925586724,14.542310863960084,276.45684925586727,206.5423108639601
2284600_-5W_10N.png,103.59296124593745,139.0969932803402,232.59296124593743,331.0969932803402
2284600_-12W_12N.png,65.31812015527599,151.23921694796877,194.318120155276,343.2392169479688
2284600_-1W_14N.png,124.28693540707869,164.48290246891366,253.28693540707863,356.48290246891366
2448495_1W_-2N.png,159.10030711410948,95.360906831613,262.10030711410946,232.360906831613
2448495_-7W_0N.png,104.023677011075,109.696200019862,207.023677011075,246.696200019862
2448495_3W_-10N.png,166.39149498334493,50.95304659144227,269.3914949833449,187.95304659144227
2448495_-6W_6N.png,110.45378835094924,147.0641432007725,213.45378835094925,284.0641432007725
2449834_11W_-13N.png,197.46042177591428,16.17959332633076,326.46042177591426,192.17959332633075
2449834_14W_-6N.png,214.13196815098368,55.01530270253484,343.13196815098365,231.01530270253485
2449834_0W_6N.png,134.68424314286105,125.888362771114,263.6842431428611,301.888362771114
2449834_13W_12N.png,209.3245026519786,158.51836342899728,338.3245026519786,334.5183634289973
2590517_3W_-8N.png,170.77092478235872,72.97414365115215,266.7709247823587,188.97414365115213
2590517_0W_10N.png,148.40682954312197,178.9743120106112,244.406829543122,294.97431201061124
2590517_-4W_6N.png,123.36522743965752,157.95020232232818,219.36522743965756,273.9502023223282
2590517_-8W_-12N.png,101.71409153133226,52.05929532835974,197.71409153133223,168.05929532835972
2619334_-2W_10N.png,124.63401974890058,165.38059904606297,244.63401974890056,312.38059904606297
2619334_0W_3N.png,134.96099436142066,124.9879476065904,254.96099436142063,271.9879476065904
2619334_-1W_-6N.png,132.85302036401558,68.49962227667515,252.8530203640156,215.49962227667515
2619334_-11W_0N.png,75.43774586353652,102.76156384356136,195.4377458635365,249.76156384356136
2644830_13W_-3N.png,227.82064647819072,99.98241133911246,325.8206464781907,215.98241133911245
2644830_10W_-4N.png,209.7367862811336,96.37214094944338,307.7367862811336,212.37214094944335
2644830_6W_-3N.png,186.21556907024217,100.3812164737383,284.21556907024217,216.3812164737383
2644830_-7W_8N.png,109.17456011313274,169.6347801979578,207.17456011313277,285.6347801979578
2654007_10W_-7N.png,192.763567597806,56.823888608261626,320.76356759780595,210.82388860826163
2654007_-10W_8N.png,74.8740068935921,147.9402616050084,202.87400689359208,301.9402616050084
2654007_-13W_-5N.png,61.78376781117386,72.13747538073709,189.78376781117385,226.1374753807371
2654007_10W_11N.png,196.00119809831168,167.84862604201422,324.00119809831165,321.8486260420142
2718896_1W_-8N.png,161.98685888991594,78.76995881980844,256.98685888991594,185.76995881980844
2718896_6W_-1N.png,190.1665658468895,113.87621664213796,285.1665658468895,220.876216642138
2718896_6W_10N.png,189.3531605585756,184.61244148327947,284.3531605585756,291.6124414832795
2718896_-2W_0N.png,137.35839586410742,128.1854290371786,232.35839586410745,235.1854290371786
2796759_3W_4N.png,169.77079349066364,148.3532579778926,271.7707934906636,259.3532579778926
2796759_-8W_14N.png,100.19949588413004,205.1258188267993,202.19949588413004,316.12581882679933
2796759_9W_1N.png,203.8529628805911,131.0035927878743,305.8529628805911,242.0035927878743
2796759_-11W_-12N.png,85.58786846119469,53.76768270292027,187.5878684611947,164.76768270292027
2831308_9W_-13N.png,187.17314770850555,27.208716819100857,320.17314770850555,175.20871681910086
2831308_14W_3N.png,216.2799822685848,125.74749748608784,349.2799822685848,273.74749748608787
2831308_-5W_-5N.png,104.51474006259522,75.97901704173958,237.5147400625952,223.9790170417396
2831308_-12W_-3N.png,60.31826935874109,86.11712022360896,193.31826935874108,234.11712022360896
2840739_-11W_1N.png,77.83364573032435,128.94554114280822,186.83364573032435,246.94554114280825
2840739_1W_-10N.png,150.86665118460667,59.86562677246248,259.86665118460667,177.8656267724625
2840739_14W_-11N.png,227.88178832381124,57.295582277305016,336.88178832381124,175.29558227730502
2840739_0W_-7N.png,149.23574360225143,74.61689542050024,258.23574360225143,192.61689542050024
2850875_-1W_-1N.png,122.65106890384465,96.11055724587496,255.65106890384465,242.11055724587496
2850875_7W_1N.png,173.2470819156448,114.20183852101395,306.2470819156448,260.20183852101394
2850875_6W_4N.png,171.64326257764571,132.6849187350851,304.6432625776457,278.6849187350851
2850875_7W_-1N.png,173.5729666444105,98.53455401918892,306.5729666444105,244.53455401918893
2884157_-9W_13N.png,79.5853244423765,181.9760689543329,209.5853244423765,322.9760689543329
2884157_-4W_-4N.png,111.06907343373736,83.66533088750619,241.06907343373737,224.6653308875062
2884157_-3W_2N.png,112.79022153725728,123.86996193200328,242.79022153725725,264.86996193200326
2884157_5W_-6N.png,165.6822842066885,70.22686942427086,295.6822842066885,211.2268694242709
2910300_14W_14N.png,229.4118595684328,203.59944266400043,333.4118595684328,311.59944266400043
2910300_-8W_-6N.png,98.34471010936824,86.88031328469751,202.34471010936824,194.8803132846975
2910300_4W_4N.png,172.4177893300921,149.58940457525105,276.4177893300921,257.5894045752511
2910300_4W_0N.png,170.81817314028308,123.2085624425644,274.8181731402831,231.2085624425644
3016624_5W_7N.png,183.62812040908167,179.22036864133597,272.62812040908165,265.220368641336
3016624_-14W_-11N.png,74.41867353320042,69.97117494954615,163.41867353320043,155.97117494954614
3016624_-1W_2N.png,147.69218287792643,149.1689561103934,236.69218287792643,235.1689561103934
3016624_-7W_-1N.png,112.68887837384528,124.63729765806823,201.68887837384528,210.63729765806823
3130415_-2W_13N.png,126.40186539301672,196.1145223234056,244.40186539301675,311.1145223234056
3130415_-2W_0N.png,126.77301434294492,116.51930882809516,244.7730143429449,231.51930882809515
3130415_8W_6N.png,189.78863363811865,158.60086512796806,307.78863363811865,273.60086512796806
3130415_-4W_14N.png,114.58616955167084,204.90690358886556,232.58616955167085,319.90690358886553
3212788_1W_-1N.png,145.11222000133864,113.34130378352135,269.11222000133864,231.34130378352137
3212788_7W_-5N.png,178.67269237039335,90.87146134810608,302.6726923703933,208.87146134810607
3212788_0W_8N.png,134.5181417431685,166.08745720380705,258.5181417431685,284.08745720380705
3212788_-4W_10N.png,113.13458494674704,175.8574898309987,237.13458494674703,293.8574898309987
3236799_14W_-9N.png,249.09776174325023,99.57354298522276,311.09776174325026,149.5735429852228
3236799_12W_-7N.png,239.8282782592788,109.92292673978164,301.8282782592788,159.92292673978164
3236799_-12W_0N.png,98.87576187333168,157.14275147762882,160.87576187333167,207.1427514776288
3236799_0W_4N.png,172.89090551535855,177.63769405420203,234.89090551535853,227.63769405420203
3264516_3W_-10N.png,170.3599198562084,77.00582843060391,268.3599198562084,165.0058284306039
3264516_11W_-5N.png,215.57219451091908,101.88921800256868,313.5721945109191,189.88921800256867
3264516_0W_-3N.png,145.0572020292658,112.4635027550615,243.0572020292658,200.46350275506148
3264516_13W_-14N.png,227.6089690936901,51.20362254312211,325.6089690936901,139.2036225431221
3275072_4W_0N.png,171.78395462831625,130.46473057496135,278.7839546283162,228.46473057496132
3275072_-11W_-10N.png,84.38925448159088,71.85075619532236,191.38925448159088,169.85075619532236
3275072_13W_-14N.png,223.7709315657479,47.30522285073093,330.7709315657479,145.30522285073093
3275072_-6W_-3N.png,110.20228376956402,111.02223835428738,217.202283769564,209.02223835428737
3286309_-10W_9N.png,78.04370990235606,169.4339154114001,204.04370990235608,287.4339154114001
3286309_9W_-14N.png,187.04537935020895,38.434168601486334,313.045379350209,156.43416860148633
3286309_-9W_13N.png,84.753163799054,193.13887381079653,210.753163799054,311.1388738107965
3286309_3W_2N.png,157.67720789205055,132.30492464878458,283.67720789205055,250.30492464878455
3335605_12W_-10N.png,200.60381766379697,58.79896887478996,333.603817663797,182.79896887479
3335605_14W_1N.png,214.9710615087243,125.37989442271052,347.9710615087243,249.3798944227105
3335605_-1W_-2N.png,125.44021426013175,103.46921678998318,258.44021426013177,227.4692167899832
3335605_-13W_11N.png,55.600085379097095,181.17329148493127,188.6000853790971,305.17329148493127
3359383_4W_0N.png,163.6261902439247,115.4631398372956,287.6261902439247,229.4631398372956
3359383_8W_12N.png,183.9548637821328,189.28315571783037,307.9548637821328,303.2831557178304
3359383_13W_-2N.png,211.92324144887124,108.03577095335946,335.92324144887124,222.03577095335947
3359383_-11W_10N.png,73.94347795823742,181.2724397362244,197.94347795823745,295.2724397362244
3374066_-8W_9N.png,95.32525927087488,185.13536287086757,205.32525927087488,282.13536287086754
3374066_0W_8N.png,147.39383763397473,177.5645666776016,257.3938376339747,274.5645666776016
3374066_-6W_7N.png,105.3377543025327,170.40789728794994,215.3377543025327,267.40789728794994
3374066_4W_0N.png,171.3433801789635,128.16319325228696,281.3433801789635,225.16319325228696
3379680_-8W_4N.png,91.66724286121467,145.37552127962823,214.66724286121467,257.37552127962823
3379680_14W_7N.png,218.70545343518583,165.0772835201304,341.70545343518586,277.07728352013044
3379680_-1W_-9N.png,131.18515037905132,68.46219119069983,254.1851503790513,180.46219119069983
3379680_-8W_-10N.png,89.6169057882478,61.05806586023386,212.6169057882478,173.05806586023385
3430916_-5W_-3N.png,104.59361655428276,99.73314669908368,234.5936165542828,217.7331466990837
3430916_-6W_11N.png,95.88558840100244,182.8339301258332,225.88558840100245,300.8339301258332
3430916_9W_7N.png,189.5803801001834,160.47702642065786,319.5803801001834,278.47702642065786
3430916_5W_-13N.png,166.10818735788763,45.839205808017695,296.10818735788763,163.8392058080177
3433645_1W_-4N.png,158.21057999969193,110.17966234844155,256.2105799996919,194.1796623484416
3433645_5W_-3N.png,183.1478974690187,114.35834783282054,281.1478974690187,198.35834783282056
3433645_9W_-9N.png,201.641405127802,83.03943643791811,299.641405127802,167.0394364379181
3433645_-1W_11N.png,139.16958911764343,198.61659739278605,237.16958911764343,282.61659739278605
3462092_-5W_14N.png,100.46834067564971,199.61955495600705,230.46834067564973,316.61955495600705
3462092_11W_-14N.png,200.16380865506616,38.31275772453496,330.1638086550662,155.31275772453495
3462092_-9W_9N.png,81.20850238742489,174.51788859624511,211.2085023874249,291.51788859624514
3462092_-8W_7N.png,88.41978047973004,160.51395850894306,218.41978047973004,277.51395850894306
3475579_2W_-11N.png,156.7500893648312,68.67166828760182,266.75008936483124,163.67166828760182
3475579_5W_13N.png,177.1334620539401,204.0605779745405,287.1334620539401,299.06057797454054
3475579_-6W_-12N.png,108.762805928906,62.075213299943385,218.762805928906,157.0752132999434
3475579_11W_-10N.png,208.7458368130613,73.6477435604667,318.7458368130613,168.6477435604667
3520793_12W_-5N.png,233.98923716864985,120.9045732683021,304.9892371686498,173.9045732683021
3520793_0W_9N.png,160.70100713642535,205.36282173477755,231.70100713642532,258.3628217347775
3520793_-13W_-5N.png,88.65508003907206,123.08312853843351,159.65508003907206,176.08312853843353
3520793_1W_2N.png,170.06593933761346,164.72460043672604,241.06593933761343,217.72460043672604
3577821_12W_3N.png,216.90946380569287,155.18351742856112,320.9094638056929,241.18351742856112
3577821_-1W_-1N.png,139.07241699996078,123.80843334594468,243.0724169999608,209.8084333459447
3577821_-12W_-8N.png,74.72308667936768,85.95221301850012,178.72308667936767,171.95221301850012
3577821_-13W_0N.png,73.65135971810142,132.10549990395717,177.65135971810142,218.1054999039572
3634839_-2W_-8N.png,117.22780420027594,71.50485642702947,250.22780420027595,186.50485642702947
3634839_-12W_0N.png,61.115190759214144,126.05841020382846,194.11519075921416,241.0584102038285
3634839_-10W_14N.png,76.68866998230928,199.6708708890108,209.68866998230928,314.6708708890108
3634839_-4W_6N.png,108.28091274184445,157.20457158838525,241.28091274184445,272.20457158838525
3684053_-1W_-7N.png,130.39790966415327,85.70888585008966,254.39790966415327,190.70888585008964
3684053_-5W_-13N.png,104.05053626568824,51.93334227553781,228.0505362656883,156.93334227553785
3684053_-12W_11N.png,68.97709979787598,190.01955108338188,192.977099797876,295.0195510833819
3684053_-8W_0N.png,88.07357204472336,126.45492621660892,212.07357204472336,231.4549262166089
3707808_-10W_-5N.png,79.88248934702776,99.96339604095758,198.88248934702776,198.9633960409576
3707808_-10W_-3N.png,80.62505427386435,107.43515213995023,199.62505427386435,206.43515213995025
3707808_-13W_-4N.png,63.68937985190986,105.74026281389476,182.68937985190985,204.7402628138948
3707808_-8W_3N.png,94.09670075068551,147.09373469438913,213.0967007506855,246.09373469438916
3743596_-1W_10N.png,130.22313647474968,186.082162869724,250.22313647474968,285.082162869724
3743596_-14W_12N.png,59.26974938150795,198.4253982798702,179.26974938150795,297.4253982798702
3743596_-7W_-10N.png,98.79909132632712,71.76171170142037,218.79909132632716,170.76171170142038
3743596_0W_-3N.png,136.9950392829817,107.03403135418525,256.9950392829817,206.03403135418523
3816377_0W_6N.png,150.30438265336971,177.45485561805003,249.3043826533697,255.45485561805003
3816377_3W_7N.png,171.7693178848036,182.71100060897817,270.7693178848036,260.71100060897817
3816377_-11W_-14N.png,83.86012895655584,58.02286905989588,182.86012895655583,136.02286905989587
3816377_-8W_7N.png,99.84196502192265,178.97859860366734,198.84196502192265,256.97859860366736
3871203_-6W_0N.png,94.84423976166008,119.0890603113912,231.84423976166008,235.0890603113912
3871203_-1W_-8N.png,122.02908405969296,72.2831949276671,259.02908405969293,188.2831949276671
3871203_-4W_-8N.png,106.6559044054968,73.77083081887749,243.6559044054968,189.77083081887747
3871203_14W_7N.png,212.6444548856203,159.2761520717213,349.6444548856203,275.2761520717213
3927829_8W_12N.png,178.9479945883867,192.95652542853543,308.9479945883867,301.95652542853543
3927829_-10W_4N.png,74.90121444910355,150.58134369549973,204.90121444910355,259.5813436954997
3927829_-9W_-8N.png,78.90310211108459,77.26214189081693,208.9031021110846,186.2621418908169
3927829_-3W_-11N.png,113.2867216954948,57.25450404784901,243.2867216954948,166.25450404784905
4021630_10W_9N.png,197.27721170476943,180.93398495998983,323.27721170476946,286.93398495998986
4021630_3W_-14N.png,158.12241223541713,45.898774845216565,284.1224122354172,151.89877484521656
4021630_0W_-14N.png,133.78146001110042,45.16008988040248,259.7814600111004,151.1600898804025
4021630_10W_12N.png,192.2512534821122,196.8088538867167,318.2512534821122,302.8088538867167
4051890_-14W_1N.png,50.061303592976,130.69961446976848,182.061303592976,241.69961446976848
4051890_4W_-12N.png,160.55408213467356,54.18311483015492,292.5540821346736,165.18311483015492
4051890_-8W_-2N.png,84.42702426094198,108.72676083369426,216.427024260942,219.72676083369427
4051890_-14W_5N.png,52.373947677682295,152.01264820964653,184.37394767768228,263.0126482096465
4067508_3W_-8N.png,155.2975376619504,77.11522397079574,284.2975376619504,186.1152239707957
4067508_-9W_10N.png,79.15145451373061,180.4501320045813,208.1514545137306,289.45013200458123
4067508_4W_-10N.png,161.13873387777517,63.36898472746629,290.1387338777752,172.36898472746628
4067508_11W_-7N.png,201.2402893038236,83.89636859192211,330.2402893038236,192.8963685919221
4107875_-6W_-13N.png,97.1140019819515,45.8015394939484,233.1140019819515,162.80153949394838
4107875_3W_-12N.png,153.07583012031677,50.64609109402761,289.0758301203168,167.6460910940276
4107875_14W_9N.png,212.269309593802,171.84852242593013,348.269309593802,288.8485224259301
4107875_-2W_14N.png,116.59674338142877,199.3557667635614,252.59674338142875,316.3557667635614
4173505_-8W_-7N.png,81.43493649847724,78.15160776530695,217.43493649847724,195.15160776530692
4173505_11W_-3N.png,193.5342073516892,100.8440234927506,329.5342073516892,217.8440234927506
4173505_6W_11N.png,169.05669212702057,186.2185529217354,305.05669212702054,303.2185529217354
4173505_3W_5N.png,151.8451176874521,152.537094394936,287.8451176874521,269.537094394936
4195186_9W_-12N.png,183.6560676790179,49.16911100502553,317.6560676790179,165.1691110050255
4195186_4W_-8N.png,157.8163956942305,73.35994062702696,291.8163956942305,189.35994062702696
4195186_-1W_0N.png,121.11762367414636,122.02420638039838,255.1176236741464,238.0242063803984
4195186_0W_-12N.png,126.74553441364854,47.34788488213724,260.74553441364856,163.34788488213724
4231890_-1W_0N.png,122.83496645033269,119.514090434778,252.83496645033267,232.514090434778
4231890_14W_-12N.png,217.5960269216639,50.96065842096208,347.5960269216639,163.9606584209621
4231890_11W_-1N.png,199.8472286765023,112.12329617992675,329.8472286765023,225.12329617992677
4231890_-13W_4N.png,60.064433693966606,146.930080912832,190.0644336939666,259.930080912832
4273201_-2W_0N.png,127.5876182376084,127.9988437525824,237.5876182376084,220.9988437525824
4273201_-1W_13N.png,134.18546660293552,206.14429541185552,244.18546660293552,299.1442954118555
4273201_-10W_7N.png,83.69673559625117,175.28961920578632,193.6967355962512,268.2896192057863
4273201_1W_-1N.png,152.70378517335877,121.76768450494984,262.7037851733588,214.76768450494984
4306426_4W_-3N.png,160.81883244875408,103.41753927566556,287.81883244875405,215.41753927566555
4306426_-5W_12N.png,107.70977344659757,194.58511883643348,234.70977344659755,306.5851188364335
4306426_-14W_-13N.png,56.3211479410902,45.11796749221638,183.3211479410902,157.1179674922164
4306426_10W_-10N.png,193.4843435052706,62.214447159607005,320.4843435052706,174.214447159607
4349101_-9W_13N.png,101.96132082258332,215.3918136935482,193.96132082258333,292.3918136935482
4349101_-5W_1N.png,123.22859627590408,150.14883280815383,215.22859627590407,227.14883280815383
4349101_-14W_-13N.png,69.65739216574377,66.79238899905633,161.65739216574377,143.79238899905633
4349101_-7W_2N.png,109.39210453169837,155.46520097857945,201.39210453169835,232.46520097857945
